,genre,artist,song,lyrics
950,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,"I need you, need you"
952,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,Outside I'm masquerading
953,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,Inside my hope is fading
954,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,Just a clown oh yeah
955,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,Since you put me down
956,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,My smile is my make up
957,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,I wear since my break up with you
959,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,So take a good look at my face
960,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,You'll see my smile looks out of place
961,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,"If you look closer, it's easy to trace"
962,Rhythm and Blues,Smokey Robinson &amp; The Miracles,The Tracks of My Tea,The tracks of my tears
964,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,"Oh wah, oh wah, oh wah"
965,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,"Oh wah, oh wah, oh wah"
967,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why do fools fall in love?
968,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why do birds sing so gay
969,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,And lovers await the break of day?
970,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why do they fall in love?
972,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why does the rain fall from above?
973,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why do fools fall in love?
974,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why do they fall in love?
976,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Love is a losing game
977,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Love can ashame
978,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,"I know of a fool you see, for that fool is me"
979,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,"Tell me why, why, why, tell me why"
981,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why do birds sing so gay?
982,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,And lovers await the break of day?
983,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why do they fall in love?
985,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why does my heart skip a crazy beat?
986,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Before I know it will reach defeat
987,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,"Tell me why, why, why"
988,Rhythm and Blues,Frankie Lymon &amp; The Teenagers,Why Do Fools Fall in Lo,Why do fools fall in love?
990,Rhythm and Blues,The Impressions,It's Alrig,"Say it's all right, say it's all right"
991,Rhythm and Blues,The Impressions,It's Alrig,"It's all right, have a good time"
992,Rhythm and Blues,The Impressions,It's Alrig,"'Cause it's all right, whoa, it's all right"
993,Rhythm and Blues,The Impressions,It's Alrig,"We're gonna move it slow, when lights are low"
994,Rhythm and Blues,The Impressions,It's Alrig,"When you move it slow, it sounds like more"
995,Rhythm and Blues,The Impressions,It's Alrig,"And it's all right, whoa, it's all right"
996,Rhythm and Blues,The Impressions,It's Alrig,"Now, listen to the beat, kinda pat your feet"
997,Rhythm and Blues,The Impressions,It's Alrig,You got soul and everybody knows
998,Rhythm and Blues,The Impressions,It's Alrig,"That it's all right, whoa, it's all right"
999,Rhythm and Blues,The Impressions,It's Alrig,When you wake up early in the mornin'
1000,Rhythm and Blues,The Impressions,It's Alrig,Feelin' sad like so many of us do
1001,Rhythm and Blues,The Impressions,It's Alrig,"Hum a little soul, make life your goal"
1002,Rhythm and Blues,The Impressions,It's Alrig,And surely something's got to come to you
1003,Rhythm and Blues,The Impressions,It's Alrig,"And say it's all right, say it's all right"
1004,Rhythm and Blues,The Impressions,It's Alrig,"It's all right, have a good time"
1005,Rhythm and Blues,The Impressions,It's Alrig,"'Cause it's all right, whoa, it's all right"
1006,Rhythm and Blues,The Impressions,It's Alrig,"Now, everybody clap your hands"
1007,Rhythm and Blues,The Impressions,It's Alrig,Give yourself a chance
1008,Rhythm and Blues,The Impressions,It's Alrig,You got soul and everybody knows
1009,Rhythm and Blues,The Impressions,It's Alrig,"That it's all right, whoa, it's all right"
1010,Rhythm and Blues,The Impressions,It's Alrig,Someday I'll find me a woman
1011,Rhythm and Blues,The Impressions,It's Alrig,Who will love and treat me real nice
1012,Rhythm and Blues,The Impressions,It's Alrig,Then my woe's got to go
1013,Rhythm and Blues,The Impressions,It's Alrig,"And my love, she will know"
1014,Rhythm and Blues,The Impressions,It's Alrig,"From morning, noon and night"
1015,Rhythm and Blues,The Impressions,It's Alrig,And she's got to
1016,Rhythm and Blues,The Impressions,It's Alrig,"Say it's all right, say it's all right"
1017,Rhythm and Blues,The Impressions,It's Alrig,"It's all right, have a good time"
1018,Rhythm and Blues,The Impressions,It's Alrig,"'Cause it's all right, whoa, it's all right"
1019,Rhythm and Blues,The Impressions,It's Alrig,Everybody clap your hands
1020,Rhythm and Blues,The Impressions,It's Alrig,"Now, give yourself a chance"
1021,Rhythm and Blues,The Impressions,It's Alrig,You got soul
1023,Rhythm and Blues,Isaac Hayes,Theme From Sha,Shaft
1024,Rhythm and Blues,Isaac Hayes,Theme From Sha,Who's the black private dick
1025,Rhythm and Blues,Isaac Hayes,Theme From Sha,That's a sex machine to all the chicks?
1026,Rhythm and Blues,Isaac Hayes,Theme From Sha,(Shaft!)
1027,Rhythm and Blues,Isaac Hayes,Theme From Sha,You're damn right
1028,Rhythm and Blues,Isaac Hayes,Theme From Sha,Who is the man
1029,Rhythm and Blues,Isaac Hayes,Theme From Sha,That would risk his neck for his brother man?
1030,Rhythm and Blues,Isaac Hayes,Theme From Sha,(Shaft!)
1031,Rhythm and Blues,Isaac Hayes,Theme From Sha,Can ya dig it?
1032,Rhythm and Blues,Isaac Hayes,Theme From Sha,Who's the cat that won't cop out
1033,Rhythm and Blues,Isaac Hayes,Theme From Sha,When there's danger all about
1034,Rhythm and Blues,Isaac Hayes,Theme From Sha,(Shaft!)
1035,Rhythm and Blues,Isaac Hayes,Theme From Sha,Right on
1036,Rhythm and Blues,Isaac Hayes,Theme From Sha,You see this cat Shaft is a bad mother
1037,Rhythm and Blues,Isaac Hayes,Theme From Sha,(Shut your mouth)
1038,Rhythm and Blues,Isaac Hayes,Theme From Sha,But I'm talkin' about Shaft
1039,Rhythm and Blues,Isaac Hayes,Theme From Sha,(Then we can dig it)
1040,Rhythm and Blues,Isaac Hayes,Theme From Sha,He's a complicated man
1041,Rhythm and Blues,Isaac Hayes,Theme From Sha,But no one understands him but his woman
1042,Rhythm and Blues,Isaac Hayes,Theme From Sha,(John Shaft)
1044,Rhythm and Blues,Big Mama Thornton,Hound D,You ain't nothing but a hound dog
1045,Rhythm and Blues,Big Mama Thornton,Hound D,Been snoopin' 'round the door
1046,Rhythm and Blues,Big Mama Thornton,Hound D,You ain't nothing but a hound dog
1047,Rhythm and Blues,Big Mama Thornton,Hound D,Been snoopin' 'round my door
1048,Rhythm and Blues,Big Mama Thornton,Hound D,You can wag your tail
1049,Rhythm and Blues,Big Mama Thornton,Hound D,But I ain't gonna feed you no more
1051,Rhythm and Blues,Big Mama Thornton,Hound D,You told me you was high class
1052,Rhythm and Blues,Big Mama Thornton,Hound D,But I could see through that
1053,Rhythm and Blues,Big Mama Thornton,Hound D,"Yes, you told me you was high class"
1054,Rhythm and Blues,Big Mama Thornton,Hound D,But I could see through that
1055,Rhythm and Blues,Big Mama Thornton,Hound D,And daddy I know
1056,Rhythm and Blues,Big Mama Thornton,Hound D,You ain't no real cool cat
1058,Rhythm and Blues,Big Mama Thornton,Hound D,You ain't nothing but a hound dog
1059,Rhythm and Blues,Big Mama Thornton,Hound D,Been snoopin' 'round the door
1060,Rhythm and Blues,Big Mama Thornton,Hound D,You're just an old hound dog
1061,Rhythm and Blues,Big Mama Thornton,Hound D,Been snoopin' 'round my door
1062,Rhythm and Blues,Big Mama Thornton,Hound D,You can wag your tail
1063,Rhythm and Blues,Big Mama Thornton,Hound D,But I ain't gonna feed you no more
1065,Rhythm and Blues,Big Mama Thornton,Hound D,You made me feel so blue
1066,Rhythm and Blues,Big Mama Thornton,Hound D,You made me weep and moan
1067,Rhythm and Blues,Big Mama Thornton,Hound D,You made me feel so blue
1068,Rhythm and Blues,Big Mama Thornton,Hound D,Well you made me weep and moan
1069,Rhythm and Blues,Big Mama Thornton,Hound D,'Cause I'm looking for a woman
1070,Rhythm and Blues,Big Mama Thornton,Hound D,All your lookin' for is a home
1072,Rhythm and Blues,Big Mama Thornton,Hound D,You ain't nothing but a hound dog
1073,Rhythm and Blues,Big Mama Thornton,Hound D,Been snoopin' 'round the door
1074,Rhythm and Blues,Big Mama Thornton,Hound D,You ain't nothing but a hound dog
1075,Rhythm and Blues,Big Mama Thornton,Hound D,Been snoopin' 'round my door
1076,Rhythm and Blues,Big Mama Thornton,Hound D,You can wag your tail
1077,Rhythm and Blues,Big Mama Thornton,Hound D,But I ain't gonna feed you no more
1079,Rhythm and Blues,Eddie Floyd,Knock on Wo,I don't want to lose this good thing that I've got
1080,Rhythm and Blues,Eddie Floyd,Knock on Wo,"'Cause if I do, I would surely, surely loose a lot"
1081,Rhythm and Blues,Eddie Floyd,Knock on Wo,'Cause your love is better than any love I know
1083,Rhythm and Blues,Eddie Floyd,Knock on Wo,"It's like thunder, lightning"
1084,Rhythm and Blues,Eddie Floyd,Knock on Wo,The way you love me is frightening
1085,Rhythm and Blues,Eddie Floyd,Knock on Wo,"I'd better knock on wood, baby"
1087,Rhythm and Blues,Eddie Floyd,Knock on Wo,"I'm not superstitious about you, but I can't take no chance"
1088,Rhythm and Blues,Eddie Floyd,Knock on Wo,"You got me spinning, baby, baby, I'm in a trance"
1089,Rhythm and Blues,Eddie Floyd,Knock on Wo,'Cause your love is better than any love I know
1091,Rhythm and Blues,Eddie Floyd,Knock on Wo,"It's like thunder, lightning"
1092,Rhythm and Blues,Eddie Floyd,Knock on Wo,The way you love me is frightening
1093,Rhythm and Blues,Eddie Floyd,Knock on Wo,"I'd better knock on wood, baby"
1095,Rhythm and Blues,Eddie Floyd,Knock on Wo,"It's no secret, that woman is my loving cup"
1096,Rhythm and Blues,Eddie Floyd,Knock on Wo,"Well, she sees to it that I get enough"
1097,Rhythm and Blues,Eddie Floyd,Knock on Wo,"Just one touch from her, you know it means so much"
1099,Rhythm and Blues,Eddie Floyd,Knock on Wo,"It's like thunder, lightning"
1100,Rhythm and Blues,Eddie Floyd,Knock on Wo,The way you love me is frightening
1101,Rhythm and Blues,Eddie Floyd,Knock on Wo,"I'd better knock on wood, baby"
1102,Rhythm and Blues,Eddie Floyd,Knock on Wo,"I better knock, knock, knock"
1104,Rhythm and Blues,Eddie Floyd,Knock on Wo,"Think I better knock, knock, knock on wood"
1105,Rhythm and Blues,Eddie Floyd,Knock on Wo,"Think I better knock, knock, knock on wood"
1106,Rhythm and Blues,Eddie Floyd,Knock on Wo,"Think I better knock, knock, knock on wood"
1107,Rhythm and Blues,Eddie Floyd,Knock on Wo,"Think I better knock, knock, knock"
1109,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,(Oooh)
1110,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Work with me, Annie"
1111,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"(A, um, a, um, a, um, a, um)"
1112,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Work with me, Annie"
1114,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Ooo, wee"
1115,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Work with me, Annie"
1116,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Work with me, Annie"
1118,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Work with me, Annie"
1119,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,Let's get it while the gettin' is good
1120,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"(So good, so good, so good, so good)"
1122,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Annie, please don't cheat"
1123,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"(Va, oom, va, oom, va, oom, va, oom)"
1124,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,Give me all my meat
1126,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,(Ooo)
1127,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Ooo, hoo, wee"
1128,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,So good to me
1130,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,Work with me Annie
1131,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Now, let's get it while the gettin' is good"
1132,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"(So good, so good, so good, so good)"
1134,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"A, ooo, my, ooo"
1135,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"My, ooo, ooo, wee"
1136,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Annie, oh, how you thrill me"
1137,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,Make my head go round and round
1138,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,And all my love come down
1139,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,(Ooo)
1141,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Work with me, Annie"
1142,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"(A, um, a, um, a, um, a, um)"
1143,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Work with me, Annie"
1144,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Don't be 'shamed to work with me, Annie"
1145,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Call my name, work with me, Annie"
1147,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"A, work with me, Annie"
1148,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,Let's get it while the gettin' is good
1149,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"(So good, so good, so good, so good)"
1150,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,So good
1152,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Oh, our hot lips kissing"
1153,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"(A, um, a, um, a, um, a, um)"
1154,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Girl, I'll beg mercy"
1155,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Oh, hugging and more teasing"
1156,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,Don't want no freezing
1158,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"A, work with me, Annie"
1159,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,Let's get it while the gettin' is good
1160,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"(So good, so good, so good, so good)"
1162,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Ooo, ooo"
1163,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Umm, mmm, mmm"
1164,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Ooo, ooo, ooo"
1165,Rhythm and Blues,Hank Ballard &amp; The Midnighters,Work With Me Ann,"Ooo, ooo, ooo"
1167,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,Don't you ever feel sad
1168,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,Lean on me when times are bad
1169,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,When the day comes and you're down
1170,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,In a river of trouble and about to drown
1172,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"Just hold on, I'm comin'"
1173,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"Hold on, I'm comin'"
1175,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"I'm goin' my way, your lover"
1176,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,If you get cold I'll be your cover
1177,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,Don't have to worry 'cause I'm here
1178,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"No need to suffer baby, I'm here"
1180,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"'Cause hold on, I'm comin'"
1181,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"Hold on, I'm comin'"
1182,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"Hold on, I'm comin'"
1183,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"Hold on, I'm comin'"
1185,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,Reach out to me for satisfaction
1186,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,Call my name now for quick reaction
1188,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,Don't you ever feel sad
1189,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,Lean on me when times are bad
1190,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,When the day comes and you're down
1191,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,In a river of trouble and about to drown
1193,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"just hold on, I'm comin'"
1194,Rhythm and Blues,Sam &amp; Dave,Hold On! I'm Comi,"Hold on, I'm comin'"
1196,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"All right people, the rest of the hard working"
1197,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,All star blues brothers are gonna be out here in a minute
1198,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,Including my little brother Jake
1199,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"But right now, I'd like to talk a little bit about thi"
1201,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,E you're hearing this is of course the green onions tune
1202,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,It was a very big hit in the early sixties in this country
1203,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,And of course it was composed and recorded in
1204,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"Memphis, Tennessee, right here"
1206,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"E, United States Of America, you know people"
1207,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,I believe that this tune can be acquainted
1208,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,With the great classical music around the world
1210,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"Now you go to Germany, you've got your bach"
1211,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"Your Beethoven, your Brahms"
1212,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,Here in America you've got your Fred McDowell
1213,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"Your Irving Berlin, your Glenn Miller and your Booker T &amp; The M.G.'s"
1215,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"Ple, another example of the great contributions"
1216,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,In music and culture that this country
1217,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,Has made around the world and as you look around
1218,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"The world today, you see this country spurned"
1220,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,You see backs turned on this country
1221,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"Well people, I'm gonna tell you something,"
1222,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"This continent, North America is the stronghold"
1223,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"This is where we're gonna make our stand in this decade, yeah"
1225,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"E, I've got something to say to the state department"
1226,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,I say take that archaic Monroe doctrine
1227,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,And that Marshall plan that says we're supposed
1228,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"To police force the world and throw 'em out,  let's"
1230,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,Home for the next ten years people
1231,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,Right here in North America
1232,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,And enjoy the music and culture that is ours
1233,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"Yeah, I got one more thing to say"
1235,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"I'm just talking about the music, people and what it does to me"
1236,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,And that is as you look around the world
1237,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,You go to the Soviet Union or Great Britain
1238,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,"Or France, you name it any country, ev"
1240,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,Dy is doing flips and twists just to get into
1241,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,A genuine pair of American blue jeans
1242,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,And to hear this music and we got it all here in America
1243,Rhythm and Blues,Booker T. &amp; The MG's,Green Onio,The land of the Chrysler 440 cubic inch engine
1245,Rhythm and Blues,Sam Cooke,Chain Ga,Ho ha ho ha
1246,Rhythm and Blues,Sam Cooke,Chain Ga,I hear somethin' sayin'
1247,Rhythm and Blues,Sam Cooke,Chain Ga,Ho ha ho ha
1248,Rhythm and Blues,Sam Cooke,Chain Ga,Ho ha ho ha
1250,Rhythm and Blues,Sam Cooke,Chain Ga,Well don't you know
1251,Rhythm and Blues,Sam Cooke,Chain Ga,That's the sound of the men
1252,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the chain gang
1253,Rhythm and Blues,Sam Cooke,Chain Ga,That's the sound of the men
1254,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the chain gang
1255,Rhythm and Blues,Sam Cooke,Chain Ga,All day long they're sayin'
1256,Rhythm and Blues,Sam Cooke,Chain Ga,Ho ha ho ha
1257,Rhythm and Blues,Sam Cooke,Chain Ga,Ho ha ho ha
1259,Rhythm and Blues,Sam Cooke,Chain Ga,Well don't you know
1260,Rhythm and Blues,Sam Cooke,Chain Ga,That's the sound of the men
1261,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the chain gang
1262,Rhythm and Blues,Sam Cooke,Chain Ga,That's the sound of the men
1263,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the chain gang
1265,Rhythm and Blues,Sam Cooke,Chain Ga,All day long they work so hard
1266,Rhythm and Blues,Sam Cooke,Chain Ga,Till the sun is going' down
1267,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the highways and byways
1268,Rhythm and Blues,Sam Cooke,Chain Ga,"And wearing, wearing a frown"
1269,Rhythm and Blues,Sam Cooke,Chain Ga,You hear them moanin' their lives away
1270,Rhythm and Blues,Sam Cooke,Chain Ga,Then you hear somebody say
1272,Rhythm and Blues,Sam Cooke,Chain Ga,That's the sound of the men
1273,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the chain gang
1274,Rhythm and Blues,Sam Cooke,Chain Ga,That's the sound of the men
1275,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the chain gang
1277,Rhythm and Blues,Sam Cooke,Chain Ga,Can't hear them sayin'
1278,Rhythm and Blues,Sam Cooke,Chain Ga,"Hmm, I'm goin' home one of these days"
1279,Rhythm and Blues,Sam Cooke,Chain Ga,I'm goin' home
1280,Rhythm and Blues,Sam Cooke,Chain Ga,See my woman whom I love so dear
1281,Rhythm and Blues,Sam Cooke,Chain Ga,Meanwhile I have to work right here
1283,Rhythm and Blues,Sam Cooke,Chain Ga,Well don't you know
1284,Rhythm and Blues,Sam Cooke,Chain Ga,That's the sound of the men
1285,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the chain gang
1286,Rhythm and Blues,Sam Cooke,Chain Ga,That's the sound of the men
1287,Rhythm and Blues,Sam Cooke,Chain Ga,Workin' on the chain gang
1289,Rhythm and Blues,Sam Cooke,Chain Ga,All day long they're sayin'
1290,Rhythm and Blues,Sam Cooke,Chain Ga,"Hmm, my, my, my, my, my, my, my, my work is so hard"
1291,Rhythm and Blues,Sam Cooke,Chain Ga,Give me water I'm thirsty
1292,Rhythm and Blues,Sam Cooke,Chain Ga,"My, my work is so hard"
1293,Rhythm and Blues,Sam Cooke,Chain Ga,"My, my, my, my, my, my, my work is so hard"
1294,Rhythm and Blues,Sam Cooke,Chain Ga,"Oh ooo oh ooo, hmm"
1296,Rhythm and Blues,Mary Wells,My G,Nothing you could say
1297,Rhythm and Blues,Mary Wells,My G,Can tear me away from my guy
1298,Rhythm and Blues,Mary Wells,My G,Nothing you could do
1299,Rhythm and Blues,Mary Wells,My G,'Cause I'm stuck like glue to my guy
1301,Rhythm and Blues,Mary Wells,My G,I'm stickin' to my guy like a stamp to a letter
1302,Rhythm and Blues,Mary Wells,My G,"Like the birds of a feather, we stick together"
1303,Rhythm and Blues,Mary Wells,My G,I'm tellin' you from the start
1304,Rhythm and Blues,Mary Wells,My G,I can't be torn apart from my guy
1306,Rhythm and Blues,Mary Wells,My G,Nothing you can do
1307,Rhythm and Blues,Mary Wells,My G,Could make me untrue to my guy
1308,Rhythm and Blues,Mary Wells,My G,Nothing you could buy
1309,Rhythm and Blues,Mary Wells,My G,Could make me tell a lie to my guy
1311,Rhythm and Blues,Mary Wells,My G,I gave my guy my word of honor
1312,Rhythm and Blues,Mary Wells,My G,To be faithful and I'm gonna
1313,Rhythm and Blues,Mary Wells,My G,You best be believing
1314,Rhythm and Blues,Mary Wells,My G,I won't be deceiving with my guy
1316,Rhythm and Blues,Mary Wells,My G,As a matter of opinion I think he's tops
1317,Rhythm and Blues,Mary Wells,My G,My opinion is he's the cream of the crop
1318,Rhythm and Blues,Mary Wells,My G,As a matter of taste to be exact
1319,Rhythm and Blues,Mary Wells,My G,He's my ideal as a matter of fact
1321,Rhythm and Blues,Mary Wells,My G,No muscle bound man
1322,Rhythm and Blues,Mary Wells,My G,Could take my hand from my guy
1323,Rhythm and Blues,Mary Wells,My G,No handsome face
1324,Rhythm and Blues,Mary Wells,My G,Could ever take the place of my guy
1326,Rhythm and Blues,Mary Wells,My G,He may not be a movie star
